average_line_count,average_param_count,average_var_count,class_implements_last_name,class_last_name,class_last_name_is_different,class_name,implements,implements_name,method_count,project_name,total_line_count,total_param_count,total_var_count,w2v_0,w2v_1,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_2,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_3,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_4,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_5,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_6,w2v_60,w2v_61,w2v_62,w2v_63,w2v_7,w2v_8,w2v_9,pattern,url
7.0,9.0,9.0,,builder,True,DocumentEntryBuilder,False,,3,coala,14,18,18,-0.34320805966854095,0.5879532871767879,-1.4558187381364405,-0.05985275525599718,1.5710474416613578,-0.2400286726653576,-1.0263948135077954,-0.016146320104599,-0.437801755964756,1.2691268488764762,-1.0487106129527093,0.6095841377973557,1.0345536541193723,1.171827995032072,-1.6904401524923742,0.5362766444683075,0.44112167954444886,0.741228786110878,1.2717404168099165,-0.6608492805622518,-0.3314985692501068,0.42634373158216476,-0.06906823590397834,-0.32336186319589616,-1.130835097655654,-0.7714374471455813,0.12918226718902587,-1.0192888274788856,0.09279566258192062,0.58069132193923,-0.6235464714467526,-0.8981469199061394,1.160722905397415,1.2191139325499534,-0.44540402442216875,-1.024728151038289,-1.1597141444683075,-1.98549874573946,-0.7108105671126396,-0.9246470149606466,-0.019571129977703095,0.5670724926516414,0.8442513853311538,-0.23052615523338318,-0.8968523114919662,-1.7195576101541519,1.1757722347974777,-0.14663125872611998,-0.7261365979909897,0.053671933710575104,0.4713063672184944,-0.3571701854467392,0.6000934116542339,0.5636714175343513,-1.0166493374854326,1.7604573726654054,-0.18340381756424903,0.0709202840924263,-0.755324574559927,-0.1413301073014736,0.044297818839550016,0.075483026355505,-2.2329964101314546,0.6166746206581593,Builder,https://github.com/oehf/coala/blob/master/modules/coala-communication/src/main/java/org/openehealth/coala/builder/DocumentEntryBuilder.java
13.666666666666666,4.0,4.0,,builder,True,CDABuilder,False,,4,coala,41,12,12,-1.1235032209328242,0.05622207745909691,-0.42192929883354474,-0.12019296216645411,0.3673738347632544,-0.4838673980640514,-0.06736217918140548,-0.3785988230790411,-1.5658779431666647,-0.060776492314679284,-0.993825692151274,1.381460719874927,0.10096024056630475,0.31106470046298845,-0.7402554348975953,0.9738386550119945,0.24716211216790335,0.7823856101770487,-0.3671157940157822,0.9057449656538665,-0.5542170682123729,0.8744605726429394,-0.5323974463556495,-0.15030953394515173,-0.876086198192622,0.0850954255355256,0.35273554069655283,0.5041837442134108,0.07038672161953789,0.2365490227405514,-0.2769411435084684,-0.0005065596529415675,0.8680664290274892,0.04493501303451402,-0.1354662318314825,0.007936233654618263,-0.23286050498219474,-0.6770587164376464,-1.3855762915752297,-0.19594147774790013,0.18838495069316455,0.5988953878570881,1.6651895897729057,-0.06935991772583552,-1.1556030220485158,-0.93358442400183,1.288837163576058,0.02120905475957053,-0.3764368143997022,0.6580724392884544,0.24221037541116988,0.7916807170425143,-0.439254226695214,0.04702181262629373,-0.6663612865709833,2.0167224566851343,0.22513006707387312,0.5374780052474567,-0.7495963110455445,-0.3511630802282265,1.3248430881649256,0.6740812653941768,-1.6788060728992735,0.6011494254427296,Builder,https://github.com/oehf/coala/blob/master/modules/coala-communication/src/main/java/org/openehealth/coala/builder/CDABuilder.java
5.5,5.0,5.0,builder,impl,True,PdqMessageBuilderImpl,True,Builder,6,coala,33,30,30,-0.26740096136927605,-0.5452087900135666,-0.21819454247597606,-0.4941702381242067,-0.13976065292954445,-0.7770712023600936,0.4489099679514766,0.4043357535265386,-2.0733427751809357,1.063992016389966,-0.49230308942496775,1.9783231819412321,-0.0814390760846436,0.19959036614745856,0.22446820477489382,0.8038489542901516,0.2549736950546503,-0.3623631499707699,-0.23672114657238125,-0.08024168813135475,-0.7301732912659645,0.02162570836953819,-1.961247327364981,-1.3777904193848372,-0.6128037828952074,-0.7434992879629135,0.4740600064396858,-0.18544117249548436,0.053656292334198954,0.44476107489317657,0.06846992913633584,0.5483596716076136,1.5305408750660718,0.724750510789454,-1.321131818369031,0.10879418896511198,0.4975925545440987,-1.0351139625534416,-0.458456236415077,0.1806407050229609,0.5547112730331719,0.6513462021481246,-0.621680440986529,-0.8852253273129463,-0.11057728957384824,-0.5917121354490519,0.7965251369401812,0.5224290870130062,-0.21857667863368987,1.1531166963279247,-0.8783450074493885,1.1648456878960132,0.8991035712882877,0.526531801559031,0.01749915238469839,1.0692160142585636,-0.19319643452763557,-0.7974300676956773,-0.14314978308975695,-0.1103490961715579,0.6239281034097075,1.6290352551266551,-1.346325235068798,-0.6232335781678557,Builder,https://github.com/oehf/coala/blob/master/modules/coala-communication/src/main/java/org/openehealth/coala/communication/PdqMessageBuilderImpl.java
1.0,0.0,0.0,imitty,adapter,True,MITTYAdapter,True,IMITTY,5,cdt,3,0,0,0.26277485314537496,-1.2692205984802807,0.032175849904032314,-1.2087511775248192,-2.297690402935533,1.2977754631463219,1.4703912160852377,0.620523527264595,-0.10102809921783559,2.107355821549016,-0.07284754909136716,1.5424755456693031,0.24533913065405452,0.21258298088522518,-0.5293900931582731,0.14243674760355668,0.3243313076604596,0.5093864165246487,0.4606027671081178,-0.47894615110229044,-0.13520606037448435,0.8229421263231951,0.12278349478455151,-1.215673767906778,0.0007609277963638306,0.5219575817532399,-0.43615082344588113,-0.5083918343572056,-0.9571257101043182,-0.20805798920200153,-0.9197882431394914,0.1157661766252097,1.3134685123667997,2.259162194588605,-0.5040710344910622,0.07909826013971777,-2.735684598193449,-0.15427461573306253,-0.017367251217365265,-2.1009858333889175,0.145424988339929,-0.2758705030907603,-0.1626934049760594,0.44314343547996354,-1.913153732305064,-0.4693214551490896,1.0231384599910063,1.6968686681459932,-0.5369216641959023,0.4822360864456962,1.0888288963366957,-0.9433362445629695,-1.3680818569572533,1.7076555665801554,-2.043577967759441,0.4487469858106445,-1.6841965712168638,0.344473775695352,-0.0963265457574059,-0.8378211233545753,2.313901267507497,2.5222284765366245,0.041418405359282214,-0.11088973294724436,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
3.0,5.571428571428571,5.571428571428571,,strategy,True,ExpressionVMProviderModelProxyStrategy,False,,9,cdt,21,39,39,0.08620699698274786,-0.613331526517868,2.165822443636981,-0.4346029898998412,-0.34470306743275037,-0.5168691697445783,-0.5897851567715406,0.29258914046328177,-1.215999354015697,1.5334514098411256,-0.6320861252871427,-0.7148081910881129,-0.7284496819431131,-0.7507052103226836,0.34769888196817855,-1.439356035806916,1.2655897082295269,-0.14660129967060956,1.4642850766805084,-0.8433814659418369,1.0785553001121364,0.744321111928333,-2.76901359771463,-0.8636559529378164,0.3686731376431205,0.5619626329703764,-1.8364937183531849,-0.3038624775680629,1.0483048788525842,0.5765759388662197,-0.7132413096048615,0.6009764739058234,1.9695915843952785,1.0706535008820621,-0.7198904122606936,0.8657980920238928,-0.08391235836527565,-0.4467114894227548,-1.3352186212485486,-0.16928096225654538,-0.7968487076630647,1.0876768907024101,-1.3232768371023915,2.3861266279762443,0.06117730926383625,-0.2178309749473225,-0.2294894859872081,-0.07926261992278424,-0.073027872226455,0.8291995545679872,0.017505594952539963,0.5208555653013967,0.7973292659629475,0.2937777963551608,1.0424227904189716,1.0762626731937581,0.6548781105401841,-0.9281352981925011,2.0424103804609994,-0.7341552200642499,0.044903874058615074,0.5168896866115656,-0.5933917239308357,-0.8915092890912836,Proxy,https://github.com/eclipse-cdt/cdt/blob/master/dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/ui/viewmodel/expression/ExpressionVMProviderModelProxyStrategy.java
1.5,1.0,1.0,,proxy,True,ModulesViewModelProxy,False,,4,cdt,3,2,2,-1.2033390533179045,0.9319921317510307,0.36610548943281174,1.7695406002458185,2.099345274269581,-0.6231632214039564,-0.9789349362254143,2.0178056582808495,-0.6652860641479492,1.8292748853564262,-0.08764252159744501,-2.0451074093580246,1.3527617081999779,0.4087521769106388,0.8096939228707924,0.26941242814064026,0.4658950932789594,2.207697831094265,-1.4342448338866234,1.1934974144678563,1.0895221196115017,0.3652460942976177,-0.735049419105053,0.24831897765398026,-1.2018429432064295,0.268072840757668,-1.722785122692585,0.9290304854512215,-1.5880101025104523,2.587106876075268,-1.5677758902311325,-0.34766867756843567,0.7146822214126587,0.6160249523818493,-1.1894834470003843,1.472714766903664,-1.0214212434366345,1.360911164432764,-1.185307964682579,-1.3009436009451747,-1.9820406213402748,0.21273374371230602,-0.3361870162189007,1.0233456157147884,-0.926902774721384,1.2541863657534122,0.2767268717288971,-0.14464490860700607,2.068938598036766,-0.5881805587559938,-0.7681794543750584,0.6095685884356499,0.553266005590558,-0.07314065471291542,-0.5413500866852701,0.8899265304207802,-0.4050943171605468,-0.2275521382689476,-0.44656630232930183,0.2483056850032881,0.4364358533639461,-0.8664665669202805,-1.8831315338611603,-0.275505181401968,Proxy,https://github.com/eclipse-cdt/cdt/blob/master/debug/org.eclipse.cdt.debug.ui/src/org/eclipse/cdt/debug/internal/ui/views/modules/ModulesViewModelProxy.java
0.0,1.5,1.5,,adapter,True,IListAdapter,,,4,cdt,0,6,6,-2.42933589220047,-0.7420078941753933,1.3782797413212913,-0.9729528091847897,1.879928537777492,0.03566777280398777,-1.1468253093106406,0.41541239832128796,0.9955628147082669,0.48445076601845877,-0.9074530260903495,-2.103541467870985,0.4199949673243931,1.9928973742893763,-1.3966459682477372,-0.7938638755253383,0.6449277773499489,-0.07648409477302007,-1.4634163507393427,1.2641703741891044,1.463939483676638,-1.726747412766729,-0.026959154222692763,-0.6479594725450235,-1.8760537462575095,-1.022270577294486,-3.712544526372637,2.0958153350012645,-0.3377729484013149,1.7530936002731323,1.587531756077494,-0.982582359441689,0.8074078102196965,0.3688585391002042,-0.4906705617904663,0.14947640895843506,-1.5921712730612074,0.8549640402197838,-0.0694224578993661,-0.9931468112128121,-0.7847255212920052,-0.6309293678828648,0.7691210061311722,0.6695016281945365,0.5126887900488717,-1.2266458400658198,-1.6096038733209883,-1.2316995177950179,0.0727688702089446,-1.2267093445573534,-0.7933239276920047,0.4597026194844927,0.5749405665057046,0.7122648730874062,-0.5060469742332186,1.2918335029057093,0.5016211186136518,-0.8951364925929478,-0.10972539867673602,0.5578635462692806,-1.5612603000232153,-0.6972804921013969,-1.757572685501405,-0.2315257958003453,Adapter,https://github.com/eclipse-cdt/cdt/blob/master/testsrunner/org.eclipse.cdt.testsrunner/src/org/eclipse/cdt/testsrunner/internal/launcher/ProcessWrapper.java
3.0,8.0,8.0,proxy,strategy,True,BreakpointVMModelProxyStrategy,True,Proxy,1,cdt,3,8,8,1.5385636261531286,-0.06601534145218986,0.950910896062851,-1.7039137184619904,1.0325586880956377,-0.4120156512196575,0.6440853327512741,0.8655899906797069,0.22400615045002528,1.03276753532035,-1.100602527814252,-0.5129149896757943,-0.057687540139470785,-1.2126746944018774,0.2552742383309773,-0.206042902810233,-0.21063593881470816,-0.37155594889606747,-1.303892306983471,0.4401681252888271,0.6487147978373936,-0.32571571107421604,-2.0901860850197926,0.5202562202300344,-0.7043047984064158,0.9727850088051387,-0.9887248064790454,0.658540393624987,1.5324147088187081,1.3106932874236787,0.1301519615309579,0.20115663324083602,1.932311041014535,-0.35802888231618063,0.014695027044841222,-0.32439006119966507,-1.0854011646338872,0.05605247616767883,0.42325102005686077,-2.0396386214665005,-0.79169414298875,-1.163029555763517,-1.5474410227366857,-0.5837337970733643,-0.10131145055804934,-1.9523210525512695,1.5697141247136253,-0.9035505141530719,-0.24965116807392665,0.24619769624301366,0.8502961993217468,-0.7079465729849679,-0.46849263991628376,0.8746238223143986,2.241275851215635,1.3159549204366547,-0.2928140461444855,1.2280602880886622,-1.3169791868754797,1.8697268196514674,-0.5679713061877659,-0.06235208575214658,2.606098098414285,-1.5190729307276862,Proxy,https://github.com/eclipse-cdt/cdt/blob/master/dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/ui/viewmodel/breakpoints/BreakpointVMModelProxyStrategy.java
1.0,0.25,0.25,policy,decorator,True,UpdatePolicyDecorator,True,Policy,9,cdt,4,1,1,-0.5999067109642606,0.9173122906323635,-0.5176525459145055,0.17648828571492975,-0.04359366857644283,-0.6555541807954962,-1.1589200866944862,-0.8881368810931841,-0.48270309739040607,0.09786963846647379,-0.5041562457653609,0.9691862843253396,0.7165864742163456,-0.08829729304169164,-1.999848824558836,1.5180850173487808,-0.6564418072953369,-2.2324696546702674,1.6902301856739954,1.2729851865407191,-0.07279225912961093,0.3853836646585753,-0.36412756912636035,-1.6597713992902727,0.33051968523950287,-0.41831337705706106,-0.18912895520528158,0.9538719419277075,2.306672087221435,1.6244221699960304,-1.6361574205485256,1.1773263839158146,1.0727844030568094,-0.19524490788127435,-1.8135893281662103,0.8613776546536069,0.4180065303137808,0.493317059043682,-0.018635816646344734,-0.8024817578720324,0.0880858250188105,-0.7538864016532898,-2.023903095360958,1.826916105819471,0.8415872129527006,-1.4606278719324055,0.8009390266555728,-1.9484173727758003,-0.8678359660235319,1.5451262204936056,1.80871338419842,0.08840368010781029,0.00932216870062279,0.6820161882223506,0.37853822699098877,1.3422548788966555,0.6713758725108523,0.6499646242820856,0.06019287217747082,-0.5301723877588908,-0.8162070422461538,-0.35878495917175757,1.1493706409678315,-0.9267128018775221,Decorator,https://github.com/eclipse-cdt/cdt/blob/master/dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/ui/viewmodel/update/UpdatePolicyDecorator.java
2.066666666666667,3.1333333333333333,3.1333333333333333,proxy,strategy,True,DefaultVMModelProxyStrategy,True,Proxy,38,cdt,62,94,94,0.020409892317249264,-0.451032794975395,0.8036311928784743,-0.6667877926072309,0.23533334872608103,-1.0332510949775382,-0.9267295195220859,1.3545519176577767,-0.6851455535349237,0.5937226829830736,-0.9016790021755875,0.27362244094693505,0.12502811087791577,-1.145212332234112,-0.31345422391739813,0.2477708232454858,0.8962152658079193,-0.6943444676990072,-0.3756195953416772,0.03568701394406599,0.7729354165982472,0.13857792619428716,-1.7177609875167854,-0.22021767550034196,0.32150048164113965,2.197887685609469,-1.2846878300457543,-0.49642457991968597,0.6571261418178092,1.5571302358532837,-1.7545919510735175,0.9456316885013768,0.9513319783140478,-0.3397514126121217,-0.3530105330155731,0.02516201652553925,-0.6134929722785039,-0.9517843186464893,-0.8989357633605665,-0.7527674625436551,-1.1880050234366453,0.03891861459695811,-1.883214452495091,0.48638039410895134,-1.0321693670809855,-0.5055289372281216,0.3318796850838515,-0.021296560162409946,0.2546311946480035,1.1966655255665426,0.6216581316754287,-0.7563269694689579,0.2463552175358133,1.4244601769315883,1.17657016774062,1.4059660111972858,0.6014258537164943,1.244177759429806,-0.26344470360914174,1.0065524652925641,-1.2504076226960104,-0.284604321563348,0.954981948025362,-0.84742612869979,Proxy,https://github.com/eclipse-cdt/cdt/blob/master/dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/ui/viewmodel/DefaultVMModelProxyStrategy.java
